Country,Level,SKU,quant,Yearmonth,Source,Update1
Austria,,SKU0182,12824,202309,VPD,
Austria,,SKU0183,3707,202309,VPD,
Austria,,SKU0184,906,202309,VPD,
Austria,,SKU0185,634,202309,VPD,
Austria,,SKU0186,1437,202309,VPD,
Austria,,SKU0187,143,202309,VPD,
Austria,,SKU0188,1084,202309,VPD,
Austria,,SKU0189,5061,202309,VPD,
Austria,,SKU0190,229,202309,VPD,
Austria,,SKU0191,15,202309,VPD,
Austria,,SKU0192,758,202309,VPD,
Austria,,SKU0193,30,202309,VPD,
Austria,,SKU0194,197,202309,VPD,
Austria,,SKU0195,36,202309,VPD,
Austria,,SKU0196,25,202309,VPD,
Austria,,SKU0197,41,202309,VPD,
Austria,,SKU0198,73,202309,VPD,
Austria,,SKU0199,149,202309,VPD,
Austria,,SKU0200,409,202309,VPD,
Austria,,SKU0201,10342,202309,VPD,
Austria,,SKU0202,5717,202309,VPD,
Austria,,SKU0203,8041,202309,VPD,
Austria,,SKU0204,1365,202309,VPD,
Austria,,SKU0205,6636,202309,VPD,
Austria,,SKU0206,34035,202309,VPD,
Austria,,SKU0207,6533,202309,VPD,
Austria,,SKU0208,21624,202309,VPD,
Austria,,SKU0209,4927,202309,VPD,
Austria,,SKU0210,20814,202309,VPD,
Austria,,SKU0211,3799,202309,VPD,
Austria,,SKU0212,3182,202309,VPD,
Austria,,SKU0213,9334,202309,VPD,
Austria,,SKU0214,146218,202309,VPD,
Austria,,SKU0215,110884,202309,VPD,
Austria,,SKU0216,38458,202309,VPD,
Austria,,SKU0217,34018,202309,VPD,
Austria,,SKU0218,91000,202309,VPD,
Austria,,SKU0219,66076,202309,VPD,
Austria,,SKU0220,20930,202309,VPD,
Austria,,SKU0221,16733,202309,VPD,
Austria,,SKU0222,48174,202309,VPD,
Austria,,SKU0223,34302,202309,VPD,
Austria,,SKU0224,28182,202309,VPD,
Austria,,SKU0225,14177,202309,VPD,
Austria,,SKU0226,16975,202309,VPD,
Austria,,SKU0227,10856,202309,VPD,
Austria,,SKU0228,168744,202309,VPD,
Austria,,SKU0229,67364,202309,VPD,
Austria,,SKU0230,141904,202309,VPD,
Austria,,SKU0231,102813,202309,VPD,
Austria,,SKU0232,171646,202309,VPD,
Austria,,SKU0233,120739,202309,VPD,
Austria,,SKU0234,51070,202309,VPD,
Austria,,SKU0235,44369,202309,VPD,
Austria,,SKU0236,85,202309,VPD,
Austria,,SKU0237,25289,202309,VPD,
Austria,,SKU0238,1094,202309,VPD,
Austria,,SKU0239,768,202309,VPD,
Austria,,SKU0240,5585,202309,VPD,
Austria,,SKU0241,64,202309,VPD,
Austria,,SKU0242,109,202309,VPD,
Austria,,SKU0243,88,202309,VPD,
Austria,,SKU0244,160,202309,VPD,
Austria,,SKU0245,198,202309,VPD,
Austria,,SKU0246,286,202309,VPD,
Austria,,SKU0247,4404,202309,VPD,
Austria,,SKU0248,4727,202309,VPD,
Austria,,SKU0249,2378,202309,VPD,
Austria,,SKU0250,1183,202309,VPD,
Austria,,SKU0251,716,202309,VPD,
Austria,,SKU0252,256,202309,VPD,
Austria,,SKU0253,1609,202309,VPD,
Austria,,SKU0254,10267,202309,VPD,
Austria,,SKU0255,1888,202309,VPD,
Austria,,SKU0256,297,202309,VPD,
Austria,,SKU0257,8401,202309,VPD,
Austria,,SKU0258,520,202309,VPD,
Austria,,SKU0259,3546,202309,VPD,
Austria,,SKU0260,292,202309,VPD,
Austria,,SKU0261,1260,202309,VPD,
Austria,,SKU0262,2297,202309,VPD,
Austria,,SKU0263,1336,202309,VPD,
Austria,,SKU0264,56213,202309,VPD,
Austria,,SKU0265,1067,202309,VPD,
Austria,,SKU0266,19129,202309,VPD,
Austria,,SKU0267,26772,202309,VPD,
Austria,,SKU0268,633,202309,VPD,
Austria,,SKU0269,9344,202309,VPD,
Austria,,SKU0270,13788,202309,VPD,
Austria,,SKU0271,332,202309,VPD,
Austria,,SKU0272,4951,202309,VPD,
Austria,,SKU0273,159,202309,VPD,
Austria,,SKU0274,3468,202309,VPD,
Austria,,SKU0275,93,202309,VPD,
Austria,,SKU0276,12234,202309,VPD,
Austria,,SKU0277,867,202309,VPD,
Austria,,SKU0278,44212,202309,VPD,
Austria,,SKU0279,1219,202309,VPD,
Austria,,SKU0280,56963,202309,VPD,
Austria,,SKU0281,32438,202309,VPD,
Austria,,SKU0282,3247,202309,VPD,
Austria,,SKU0283,1552,202309,VPD,
Austria,,SKU0284,992,202309,VPD,
Austria,,SKU0285,332,202309,VPD,
Austria,,SKU0286,1111,202309,VPD,
Austria,,SKU0287,2380,202309,VPD,
Austria,,SKU0288,260,202309,VPD,
Austria,,SKU0289,238,202309,VPD,
Austria,,SKU0290,304,202309,VPD,
Austria,,SKU0291,4512,202309,VPD,
Austria,,SKU0292,11240,202309,VPD,
Austria,,SKU0293,1989,202309,VPD,
Austria,,SKU0294,905,202309,VPD,
Austria,,SKU0295,3875,202309,VPD,
Austria,,SKU0296,215,202309,VPD,
Austria,,SKU0297,151,202309,VPD,
Austria,,SKU0298,538,202309,VPD,
Austria,,SKU0299,170,202309,VPD,
Austria,,SKU0300,53,202309,VPD,
Austria,,SKU0301,536,202309,VPD,
Austria,,SKU0302,283,202309,VPD,
Austria,,SKU0303,699,202309,VPD,
Austria,,SKU0304,278,202309,VPD,
Austria,,SKU0305,87,202309,VPD,
Austria,,SKU0306,13,202309,VPD,
Austria,,SKU0307,626,202309,VPD,
Austria,,SKU0308,13,202309,VPD,
Austria,,SKU0309,333,202309,VPD,
Austria,,SKU0310,427,202309,VPD,
Austria,,SKU0311,372,202309,VPD,
Austria,,SKU0312,40827,202309,VPD,
Austria,,SKU0313,134980,202309,VPD,
Austria,,SKU0314,60477,202309,VPD,
Austria,,SKU0315,5554,202309,VPD,
Austria,,SKU0316,27038,202309,VPD,
Austria,,SKU0317,12270,202309,VPD,
Austria,,SKU0318,13812,202309,VPD,
Austria,,SKU0319,6191,202309,VPD,
Austria,,SKU0320,8961,202309,VPD,
Austria,,SKU0321,7942,202309,VPD,
Austria,,SKU0322,25278,202309,VPD,
Austria,,SKU0323,30161,202309,VPD,
Austria,,SKU0324,17598,202309,VPD,
Austria,,SKU0325,346,202309,VPD,
Austria,,SKU0326,650,202309,VPD,
Austria,,SKU0327,5959,202309,VPD,
Austria,,SKU0328,43,202309,VPD,
Austria,,SKU0329,3,202309,VPD,
Austria,,SKU0330,95,202309,VPD,
Austria,,SKU0331,32,202309,VPD,
Austria,,SKU0332,3330,202309,VPD,
Austria,,SKU0333,756,202309,VPD,
Austria,,SKU0334,90194,202309,VPD,
Austria,,SKU0335,20745,202309,VPD,
Austria,,SKU0336,80,202309,VPD,
Austria,,SKU0337,189,202309,VPD,
Austria,,SKU0338,269,202309,VPD,
Austria,,SKU0339,22446,202309,VPD,
Austria,,SKU0340,114,202309,VPD,
Austria,,SKU0341,39133,202309,VPD,
Austria,,SKU0342,4284,202309,VPD,
Austria,,SKU0343,7526,202309,VPD,
Austria,,SKU0344,767,202309,VPD,
Austria,,SKU0345,2557,202309,VPD,
Austria,,SKU0346,11807,202309,VPD,
Austria,,SKU0347,4077,202309,VPD,
Austria,,SKU0348,3732,202309,VPD,
Austria,,SKU0349,2552,202309,VPD,
Austria,,SKU0350,26867,202309,VPD,
Austria,,SKU0351,7743,202309,VPD,
Austria,,SKU0352,99744,202309,VPD,
Austria,,SKU0353,25050,202309,VPD,
Austria,,SKU0354,1227,202309,VPD,
Austria,,SKU0355,1253,202309,VPD,
Austria,,SKU0356,3934,202309,VPD,
Austria,,SKU0357,33632,202309,VPD,
Austria,,SKU0358,26841,202309,VPD,
Austria,,SKU0359,8590,202309,VPD,
Austria,,SKU0360,2703,202309,VPD,
Austria,,SKU0361,171,202309,VPD,
Austria,,SKU0362,139,202309,VPD,
Austria,,SKU0363,441,202309,VPD,
Austria,,SKU0364,121,202309,VPD,
Austria,,SKU0365,622,202309,VPD,
Austria,,SKU0366,4537,202309,VPD,
Austria,,SKU0367,1079,202309,VPD,
Austria,,SKU0368,303,202309,VPD,
Austria,,SKU0369,1697,202309,VPD,
Austria,,SKU0370,289,202309,VPD,
Austria,,SKU0371,1040,202309,VPD,
Austria,,SKU0372,239,202309,VPD,
Austria,,SKU0373,2219,202309,VPD,
Austria,,SKU0374,2745,202309,VPD,
Austria,,SKU0375,1937,202309,VPD,
Austria,,SKU0376,133,202309,VPD,
Austria,,SKU0377,2027,202309,VPD,
Austria,,SKU0378,29,202309,VPD,
Austria,,SKU0379,771,202309,VPD,
Austria,,SKU0380,2562,202309,VPD,
Austria,,SKU0381,22,202309,VPD,
Austria,,SKU0382,23,202309,VPD,
Austria,,SKU0383,50,202309,VPD,
Austria,,SKU0384,86,202309,VPD,
Austria,,SKU0385,96,202309,VPD,
Austria,,SKU0386,105,202309,VPD,
Austria,,SKU0387,83,202309,VPD,
Austria,,SKU0388,2338,202309,VPD,
Austria,,SKU0389,245149,202309,VPD,
Austria,,SKU0390,6670,202309,VPD,
Austria,,SKU0391,206862,202309,VPD,
Austria,,SKU0392,23729,202309,VPD,
Austria,,SKU0393,60479,202309,VPD,
Austria,,SKU0394,4041,202309,VPD,
Austria,,SKU0395,432535,202309,VPD,
Austria,,SKU0396,185715,202309,VPD,
Austria,,SKU0397,76511,202309,VPD,
Austria,,SKU0398,19965,202309,VPD,
Austria,,SKU0399,13759,202309,VPD,
Austria,,SKU0400,202503,202309,VPD,
Austria,,SKU0401,445812,202309,VPD,
Austria,,SKU0402,472314,202309,VPD,
Austria,,SKU0403,5,202309,VPD,
Austria,,SKU0404,40,202309,VPD,
Austria,,SKU0405,156,202309,VPD,
Austria,,SKU0406,21,202309,VPD,
Austria,,SKU0407,28,202309,VPD,
Austria,,SKU0408,17,202309,VPD,
Austria,,SKU0409,232,202309,VPD,
Austria,,SKU0410,14788,202309,VPD,
Austria,,SKU0411,1236,202309,VPD,
Austria,,SKU0412,27718,202309,VPD,
Austria,,SKU0413,90,202309,VPD,
Austria,,SKU0414,1789,202309,VPD,
Austria,,SKU0415,2301,202309,VPD,
Austria,,SKU0416,3082,202309,VPD,
Austria,,SKU0417,1696,202309,VPD,
Austria,,SKU0418,10,202309,VPD,
Austria,,SKU0419,13,202309,VPD,
Austria,,SKU0420,69,202309,VPD,
Austria,,SKU0421,155,202309,VPD,
Austria,,SKU0422,3,202309,VPD,
Austria,,SKU0423,449,202309,VPD,
Austria,,SKU0424,1050,202309,VPD,
Austria,,SKU0425,123,202309,VPD,
Austria,,SKU0426,398,202309,VPD,
Austria,,SKU0427,62,202309,VPD,
Austria,,SKU0428,36,202309,VPD,
Austria,,SKU0429,1149,202309,VPD,
Austria,,SKU0430,1627,202309,VPD,
Austria,,SKU0431,1065,202309,VPD,
Austria,,SKU0432,638,202309,VPD,
Austria,,SKU0433,253,202309,VPD,
Austria,,SKU0434,13299,202309,VPD,
Austria,,SKU0435,5044,202309,VPD,
Austria,,SKU0436,6306,202309,VPD,
Austria,,SKU0437,2114,202309,VPD,
Austria,,SKU0438,3392,202309,VPD,
Austria,,SKU0439,1389,202309,VPD,
Austria,,SKU0440,685,202309,VPD,
Austria,,SKU0441,12719,202309,VPD,
Austria,,SKU0442,7768,202309,VPD,
Austria,,SKU0443,11725,202309,VPD,
Austria,,SKU0444,6471,202309,VPD,
Austria,,SKU0445,1915,202309,VPD,
Austria,,SKU0446,2052,202309,VPD,
Austria,,SKU0447,2569,202309,VPD,
Austria,,SKU0448,37,202309,VPD,
Austria,,SKU0449,42,202309,VPD,
Austria,,SKU0450,4591,202309,VPD,
Austria,,SKU0451,66,202309,VPD,
Austria,,SKU0452,32,202309,VPD,
Austria,,SKU0453,52,202309,VPD,
Austria,,SKU0454,375,202309,VPD,
Austria,,SKU0455,62,202309,VPD,
Austria,,SKU0456,450,202309,VPD,
Austria,,SKU0457,994,202309,VPD,
Austria,,SKU0458,621,202309,VPD,
Austria,,SKU0459,2191,202309,VPD,
Austria,,SKU0460,1661,202309,VPD,
Austria,,SKU0461,290,202309,VPD,
Austria,,SKU0462,308,202309,VPD,
Austria,,SKU0463,561,202309,VPD,
Austria,,SKU0464,516,202309,VPD,
Austria,,SKU0465,698,202309,VPD,
Austria,,SKU0466,2126,202309,VPD,
Austria,,SKU0467,530,202309,VPD,
Austria,,SKU0468,434,202309,VPD,
Austria,,SKU0469,209,202309,VPD,
Austria,,SKU0470,973,202309,VPD,
Austria,,SKU0471,63,202309,VPD,
Austria,,SKU0472,40,202309,VPD,
Austria,,SKU0473,1510,202309,VPD,
Austria,,SKU0474,395,202309,VPD,
Austria,,SKU0475,3,202309,VPD,
Austria,,SKU0476,18,202309,VPD,
Austria,,SKU0477,10,202309,VPD,
Austria,,SKU0478,1271,202309,VPD,
Austria,,SKU0479,800,202309,VPD,
Austria,,SKU0480,5124,202309,VPD,
Austria,,SKU0481,43164,202309,VPD,
Austria,,SKU0482,1614,202309,VPD,
Austria,,SKU0483,1768,202309,VPD,
Austria,,SKU0484,3824,202309,VPD,
Austria,,SKU0485,17676,202309,VPD,
Austria,,SKU0486,50945,202309,VPD,
Austria,,SKU0487,38910,202309,VPD,
Austria,,SKU0488,3555,202309,VPD,
Austria,,SKU0489,62762,202309,VPD,
Austria,,SKU0490,46471,202309,VPD,
Austria,,SKU0491,16709,202309,VPD,
Austria,,SKU0492,23397,202309,VPD,
Austria,,SKU0493,10897,202309,VPD,
Austria,,SKU0494,9598,202309,VPD,
Austria,,SKU0495,2524,202309,VPD,
Austria,,SKU0496,2280,202309,VPD,
Austria,,SKU0497,66222,202309,VPD,
Austria,,SKU0498,56156,202309,VPD,
Austria,,SKU0499,47710,202309,VPD,
Austria,,SKU0500,29722,202309,VPD,
Austria,,SKU0501,32282,202309,VPD,
Austria,,SKU0502,22735,202309,VPD,
Austria,,SKU0503,13423,202309,VPD,
Austria,,SKU0504,15223,202309,VPD,
Austria,,SKU0505,25746,202309,VPD,
Austria,,SKU0506,15403,202309,VPD,
Austria,,SKU0507,56773,202309,VPD,
Austria,,SKU0508,60462,202309,VPD,
Austria,,SKU0509,81343,202309,VPD,
Austria,,SKU0510,81895,202309,VPD,
Austria,,SKU0511,85485,202309,VPD,
Austria,,SKU0512,86988,202309,VPD,
Austria,,SKU0513,66980,202309,VPD,
Austria,,SKU0514,1704,202309,VPD,
Austria,,SKU0515,186007,202309,VPD,
Austria,,SKU0516,36873,202309,VPD,
Austria,,SKU0517,64083,202309,VPD,
Austria,,SKU0518,27497,202309,VPD,
Austria,,SKU0519,86325,202309,VPD,
Austria,,SKU0520,384,202309,VPD,
Austria,,SKU0521,211,202309,VPD,
Austria,,SKU0522,619,202309,VPD,
Austria,,SKU0523,17,202309,VPD,
Austria,,SKU0524,2868,202309,VPD,
Austria,,SKU0525,7759,202309,VPD,
Austria,,SKU0526,369,202309,VPD,
Austria,,SKU0527,267,202309,VPD,
Austria,,SKU0528,473,202309,VPD,
Austria,,SKU0529,13852,202309,VPD,
Austria,,SKU0530,97808,202309,VPD,
Austria,,SKU0531,61613,202309,VPD,
Austria,,SKU0532,30445,202309,VPD,
Austria,,SKU0533,12975,202309,VPD,
Austria,,SKU0534,15616,202309,VPD,
Austria,,SKU0535,6551,202309,VPD,
Austria,,SKU0536,8096,202309,VPD,
Austria,,SKU0537,4442,202309,VPD,
Austria,,SKU0538,3583,202309,VPD,
Austria,,SKU0539,399,202309,VPD,
Austria,,SKU0540,30417,202309,VPD,
Austria,,SKU0541,38064,202309,VPD,
Austria,,SKU0542,32841,202309,VPD,
Austria,,SKU0543,16861,202309,VPD,
Austria,,SKU0544,23736,202309,VPD,
Austria,,SKU0545,39,202309,VPD,
Austria,,SKU0546,15067,202309,VPD,
Austria,,SKU0547,8613,202309,VPD,
Austria,,SKU0548,42,202309,VPD,
Austria,,SKU0549,467,202309,VPD,
Austria,,SKU0550,1973,202309,VPD,
Austria,,SKU0551,348,202309,VPD,
Austria,,SKU0552,95,202309,VPD,
Austria,,SKU0553,914,202309,VPD,
Austria,,SKU0554,1632,202309,VPD,
Austria,,SKU0555,198,202309,VPD,
Austria,,SKU0556,11507,202309,VPD,
Austria,,SKU0557,105993,202309,VPD,
Austria,,SKU0558,97784,202309,VPD,
Austria,,SKU0559,258,202309,VPD,
Austria,,SKU0560,257133,202309,VPD,
Austria,,SKU0561,14397,202309,VPD,
Austria,,SKU0562,6589,202309,VPD,
Austria,,SKU0563,51788,202309,VPD,
Austria,,SKU0564,50214,202309,VPD,
Austria,,SKU0565,48951,202309,VPD,
Austria,,SKU0566,13725,202309,VPD,
Austria,,SKU0567,599,202309,VPD,
Austria,,SKU0568,36795,202309,VPD,
Austria,,SKU0569,67026,202309,VPD,
Austria,,SKU0570,46241,202309,VPD,
Austria,,SKU0571,476,202309,VPD,
Austria,,SKU0572,336,202309,VPD,
Austria,,SKU0573,1044,202309,VPD,
Austria,,SKU0574,2538,202309,VPD,
Austria,,SKU0575,668,202309,VPD,
Austria,,SKU0576,108,202309,VPD,
Austria,,SKU0577,2693,202309,VPD,
Austria,,SKU0578,6263,202309,VPD,
Austria,,SKU0579,30268,202309,VPD,
Austria,,SKU0580,552,202309,VPD,
Austria,,SKU0581,248197,202309,VPD,
Austria,,SKU0582,36343,202309,VPD,
Austria,,SKU0583,8182,202309,VPD,
Austria,,SKU0584,38,202309,VPD,
Austria,,SKU0585,3386,202309,VPD,
Austria,,SKU0586,23967,202309,VPD,
Austria,,SKU0587,16343,202309,VPD,
Austria,,SKU0588,2576,202309,VPD,
Austria,,SKU0589,110937,202309,VPD,
Austria,,SKU0590,19245,202309,VPD,
Austria,,SKU0591,34270,202309,VPD,
Austria,,SKU0592,159878,202309,VPD,
Austria,,SKU0593,1153,202309,VPD,
Austria,,SKU0594,94454,202309,VPD,
Austria,,SKU0595,83079,202309,VPD,
Austria,,SKU0596,148,202309,VPD,
Austria,,SKU0597,211,202309,VPD,
Austria,,SKU0598,466,202309,VPD,
Austria,,SKU0599,100,202309,VPD,
Austria,,SKU0600,51,202309,VPD,
Austria,,SKU0601,882,202309,VPD,
Austria,,SKU0602,167,202309,VPD,
Austria,,SKU0603,261,202309,VPD,
Austria,,SKU0604,337,202309,VPD,
Austria,,SKU0605,213,202309,VPD,
Austria,,SKU0606,2646,202309,VPD,
Austria,,SKU0607,5256,202309,VPD,
Austria,,SKU0608,71948,202309,VPD,
Austria,,SKU0609,718,202309,VPD,
Austria,,SKU0610,19718,202309,VPD,
Austria,,SKU0611,772,202309,VPD,
Austria,,SKU0612,8069,202309,VPD,
Austria,,SKU0613,2524,202309,VPD,
Austria,,SKU0614,687,202309,VPD,
Austria,,SKU0615,1663,202309,VPD,
Austria,,SKU0616,951,202309,VPD,
Austria,,SKU0617,2152,202309,VPD,
Austria,,SKU0618,2061,202309,VPD,
Austria,,SKU0619,11201,202309,VPD,
Austria,,SKU0620,3671,202309,VPD,
Austria,,SKU0621,1970,202309,VPD,
Austria,,SKU0622,658,202309,VPD,
Austria,,SKU0623,2152,202309,VPD,
Austria,,SKU0624,24043,202309,VPD,
Austria,,SKU0625,31966,202309,VPD,
Austria,,SKU0626,824,202309,VPD,
Austria,,SKU0627,59389,202309,VPD,
Austria,,SKU0628,8863,202309,VPD,
Austria,,SKU0629,906,202309,VPD,
Austria,,SKU0630,16493,202309,VPD,
Austria,,SKU0631,2359,202309,VPD,
Austria,,SKU0632,24713,202309,VPD,
Austria,,SKU0633,24692,202309,VPD,
Austria,,SKU0634,6477,202309,VPD,
Austria,,SKU0635,2372,202309,VPD,
Austria,,SKU0636,2288,202309,VPD,
Austria,,SKU0637,105,202309,VPD,
Austria,,SKU0638,328,202309,VPD,
Austria,,SKU0639,375,202309,VPD,
Austria,,SKU0640,4,202309,VPD,
Austria,,SKU0641,13,202309,VPD,
Austria,,SKU0642,28,202309,VPD,
Austria,,SKU0643,652,202309,VPD,
Austria,,SKU0644,2332,202309,VPD,
Austria,,SKU0645,415224,202309,VPD,
Austria,,SKU0646,128076,202309,VPD,
Austria,,SKU0647,10933,202309,VPD,
Austria,,SKU0648,13673,202309,VPD,
Austria,,SKU0649,125244,202309,VPD,
Austria,,SKU0650,49321,202309,VPD,
Austria,,SKU0651,56715,202309,VPD,
Austria,,SKU0652,22849,202309,VPD,
Austria,,SKU0653,30636,202309,VPD,
Austria,,SKU0654,13821,202309,VPD,
Austria,,SKU0655,10975,202309,VPD,
Austria,,SKU0656,104824,202309,VPD,
Austria,,SKU0657,176266,202309,VPD,
Austria,,SKU0658,158912,202309,VPD,
Austria,,SKU0659,82134,202309,VPD,
Austria,,SKU0660,28870,202309,VPD,
Austria,,SKU0661,1391,202309,VPD,
Austria,,SKU0662,257,202309,VPD,
Austria,,SKU0663,380,202309,VPD,
Austria,,SKU0664,676,202309,VPD,
Austria,,SKU0665,1360,202309,VPD,
Austria,,SKU0666,8321,202309,VPD,
Austria,,SKU0667,81,202309,VPD,
Austria,,SKU0668,102,202309,VPD,
Austria,,SKU0669,293,202309,VPD,
Austria,,SKU0670,195,202309,VPD,
Austria,,SKU0671,2217,202309,VPD,
Austria,,SKU0672,501,202309,VPD,
Austria,,SKU0673,-104,202309,VPD,
Austria,,SKU0674,570,202309,VPD,
Austria,,SKU0675,178,202309,VPD,
Austria,,SKU0676,1188,202309,VPD,
Austria,,SKU0677,1318,202309,VPD,
Austria,,SKU0678,29,202309,VPD,
Austria,,SKU0679,232,202309,VPD,
Austria,,SKU0680,228,202309,VPD,
Austria,,SKU0681,2179,202309,VPD,
Austria,,SKU0682,11,202309,VPD,
Austria,,SKU0683,2506,202309,VPD,
Austria,,SKU0684,10,202309,VPD,
Austria,,SKU0685,81,202309,VPD,
Austria,,SKU0686,112,202309,VPD,
